gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	PapRCC_MNPb(mono)	PapRCC_NK cell	RCC1_CD4T cell	RCC1_CD8T cell	RCC1_MNPa(mono)	RCC1_MNPb(mono)	RCC1_MNPc(DC)	RCC1_MNPd(Mac)	RCC1_Mast cell	RCC1_NK cell	RCC1_NKT cell	RCC1_Neutrophil	RCC1_pDC	RCC2_B cell	RCC2_CD4T cell	RCC2_CD8T cell	RCC2_MNPa(mono)	RCC2_MNPb(mono)	RCC2_MNPc(DC)	RCC2_NK cell	RCC2_NKT cell	RCC2_Neutrophil	RCC3_B cell	RCC3_CD4T cell	RCC3_CD8T cell	RCC3_MNPa(mono)	RCC3_MNPb(mono)	RCC3_MNPc(DC)	RCC3_MNPd(Mac)	RCC3_Mast cell	RCC3_NK cell	RCC3_pDC	Teen Tx_CD4T cell	Teen Tx_MNPa(mono)	Teen Tx_MNPb(mono)	Teen Tx_MNPc(DC)	Teen Tx_MNPd(Mac)	Teen Tx_NK cell	TxK1_B cell	TxK1_CD4T cell	TxK1_CD8T cell	TxK1_MNPa(mono)	TxK1_MNPb(mono)	TxK1_MNPc(DC)	TxK1_MNPd(Mac)	TxK1_Mast cell	TxK1_NK cell	TxK2_CD8T cell	TxK2_MNPa(mono)	TxK2_MNPb(mono)	TxK2_NK cell	TxK2_Neutrophil	TxK3_CD4T cell	TxK3_CD8T cell	TxK3_MNPa(mono)	TxK3_MNPb(mono)	TxK3_MNPc(DC)	TxK3_MNPd(Mac)	TxK3_Mast cell	TxK3_NK cell	TxK4_B cell	TxK4_CD4T cell	TxK4_CD8T cell	TxK4_MNPa(mono)	TxK4_MNPb(mono)	TxK4_MNPc(DC)	TxK4_MNPd(Mac)	TxK4_Mast cell	TxK4_NK cell	TxK4_NKT cell	TxK4_pDC	VHLRCC_B cell	VHLRCC_CD4T cell	VHLRCC_CD8T cell	VHLRCC_MNPa(mono)	VHLRCC_MNPb(mono)	VHLRCC_MNPc(DC)	VHLRCC_MNPd(Mac)	VHLRCC_NK cell	VHLRCC_Neutrophil	VHLRCC_pDC	Wilms1_B cell	Wilms1_CD4T cell	Wilms1_CD8T cell	Wilms1_MNPa(mono)	Wilms1_MNPb(mono)	Wilms1_MNPc(DC)	Wilms1_MNPd(Mac)	Wilms1_NK cell	Wilms1_NKT cell	Wilms1_Neutrophil	Wilms1_pDC	Wilms2_B cell	Wilms2_CD4T cell	Wilms2_MNPa(mono)	Wilms2_MNPb(mono)	Wilms2_MNPd(Mac)	Wilms2_NK cell	Wilms2_NKT cell	Wilms2_Neutrophil	Wilms2_pDC	Wilms3_CD4T cell	Wilms3_CD8T cell	Wilms3_MNPa(mono)	Wilms3_MNPb(mono)	Wilms3_MNPc(DC)	Wilms3_Mast cell	Wilms3_NK cell	Wilms3_NKT cell
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0	0	0.281	0	0.884	0.519	0.579	0.312	0	0.613	0	0	0	2.44	0.439	0.44	0.247	0.127	0.347	1.084	0.758	0	0	1.303	0	0	0	0	0	3.657	0	0	1.568	0.81	2.975	0.625	0	0.754	0	0	0	1.236	0	0.252	0	0	0	0	0	0	0	0	0	0	0.165	0.626	0	0	0	0	0.737	0.343	1.644	0.227	0.215	0.235	0	0.652	0.629	0	0	0.588	0	0.845	0.643	0.326	1.105	0	0.183	4.115	2.392	0.197	0	0	0.175	0	0	0	0	0	0	1.1	0.519	0.299	0.171	0.547	0	0	0	0	3.736	0	0	0	0	0.442	0	0	0
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0	0	0.281	0	0.884	0.519	0.579	0.312	0	0.613	0	0	0	2.44	0.439	0.44	0.247	0.127	0.347	1.084	0.758	0	0	1.303	0	0	0	0	0	3.657	0	0	1.568	0.81	2.975	0.625	0	0.754	0	0	0	1.236	0	0.252	0	0	0	0	0	0	0	0	0	0	0.165	0.626	0	0	0	0	0.737	0.343	1.644	0.227	0.215	0.235	0	0.652	0.629	0	0	0.588	0	0.845	0.643	0.326	1.105	0	0.183	4.115	2.392	0.197	0	0	0.175	0	0	0	0	0	0	1.1	0.519	0.299	0.171	0.547	0	0	0	0	3.736	0	0	0	0	0.442	0	0	0
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	0	0	0.281	0	0.884	0.519	0.579	0.312	0	0.613	0	0	0	2.44	0.439	0.44	0.247	0.127	0.347	1.084	0.758	0	0	1.303	0	0	0	0	0	3.657	0	0	1.568	0.81	2.975	0.625	0	0.754	0	0	0	1.236	0	0.252	0	0	0	0	0	0	0	0	0	0	0.165	0.626	0	0	0	0	0.737	0.343	1.644	0.227	0.215	0.235	0	0.652	0.629	0	0	0.588	0	0.845	0.643	0.326	1.105	0	0.183	4.115	2.392	0.197	0	0	0.175	0	0	0	0	0	0	1.1	0.519	0.299	0.171	0.547	0	0	0	0	3.736	0	0	0	0	0.442	0	0	0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0	0	0	0	3.827	2.555	1.368	1.941	0	0	0	0	0	0	0	0	3.142	0.883	1.091	0	0	0	0	0	0	0	0	0.462	3.188	0	0	0	0	1.693	0	0.646	0	0	0	0	0	0.598	0.833	0	2.256	0	0	0	0	0	0.677	0	0	0	2.297	4.194	1.666	10.186	0	0	0.17	0	0	0.467	0.259	1.03	0	0	0	0	0	0	0	0	3.466	1.363	2.522	3.257	0	0	0	0	0	0	2.816	0.871	1.211	0	0	0	0	0	0	0.086	1.428	0.759	0	0	0	0	0	0	0	2.09	0	0	0	0	0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0	0	0	0	3.827	2.555	1.368	1.941	0	0	0	0	0	0	0	0	3.142	0.883	1.091	0	0	0	0	0	0	0	0	0.462	3.188	0	0	0	0	1.693	0	0.646	0	0	0	0	0	0.598	0.833	0	2.256	0	0	0	0	0	0.677	0	0	0	2.297	4.194	1.666	10.186	0	0	0.17	0	0	0.467	0.259	1.03	0	0	0	0	0	0	0	0	3.466	1.363	2.522	3.257	0	0	0	0	0	0	2.816	0.871	1.211	0	0	0	0	0	0	0.086	1.428	0.759	0	0	0	0	0	0	0	2.09	0	0	0	0	0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0	0	0	0	3.827	2.555	1.368	1.941	0	0	0	0	0	0	0	0	3.142	0.883	1.091	0	0	0	0	0	0	0	0	0.462	3.188	0	0	0	0	1.693	0	0.646	0	0	0	0	0	0.598	0.833	0	2.256	0	0	0	0	0	0.677	0	0	0	2.297	4.194	1.666	10.186	0	0	0.17	0	0	0.467	0.259	1.03	0	0	0	0	0	0	0	0	3.466	1.363	2.522	3.257	0	0	0	0	0	0	2.816	0.871	1.211	0	0	0	0	0	0	0.086	1.428	0.759	0	0	0	0	0	0	0	2.09	0	0	0	0	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	7.505	0	0.23	0	2.587	2.277	1.347	0	0	0.125	0	0	1.889	0	0.567	0.488	2.2	3.895	1.571	0.138	0	4.884	0	0	0	5.948	0	0.661	0	0	0	0	0	2.034	1.567	0.172	6.192	0	0	1.115	0	2.435	3.554	0.402	1.237	0	0	0.76	4.955	0	0	0	0	0	1.948	5.009	0.513	2.382	0	0	0	0	0	3.146	3.307	1.256	3.903	0	0	0	0	0	0	0	2.545	2.153	0.841	0	0	0	0	0.066	1.582	0	4.545	1.743	1.275	0.592	0	0	0	2.545	0.158	1.925	4.758	5.619	0	0	0	8.576	0	0	0	5.314	0	1.186	0	0.879	0
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	0	0	0	0	0.563	0	0.432	0	0	0.175	0	0	0	0	0	0	0	0	0.504	0.136	0.364	0	4.137	0.39	0	0	0	0	0	0	0	5.975	0	0.21	0	0	1.706	0	0.298	0	0	0.465	0	0	0.267	0	0	0	0	0	0	0	0	0	0	0	1.361	0	0	0	0.268	0.164	0	1.128	0	0	0	0	0.158	0	5.146	1.314	0	0	0.383	0	0	0	0	0	13.64	0	0.265	0	0	0	0	0	0	0	0	5.641	0	0	0	0	0	0	0	0	14.859	0	0	0	0	0	0	0	0
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0	0	0.76	0.882	0.303	1.736	0.682	0	0	0.752	5.127	0	0	0	0.435	0.627	1.003	1.313	0.385	1.246	2.143	0	0	2.385	0	0	0	0.437	0	0	0	0	1.568	0.121	0	1.298	0	4.8	0	0.193	0	0	0.945	0	0	0	1.335	0	0	0	0	0	0	0	0.165	0.731	0.493	0	0	0	0.105	0.66	0.727	0.168	1.97	0.891	0	0	2.858	1.857	1.07	0	2.081	4.549	0.562	3.396	0.522	0	3.15	0	0.608	0.27	1.578	1.853	0.193	4.471	0.33	0	1.596	0	0	3.095	0.979	0.723	0	0	0	1.007	0.417	0	2.841	1.742	0	0	0	0	0	1.758	7.337
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0	2.939	0.541	0	0.225	0.904	0.081	0	0	1.612	0	0	0	0	0.151	0.705	0.623	0.399	0.036	1.515	1.056	0	0	2.535	0	0	0	0	0	0	3.125	0	0	0.44	1.407	0.191	0	3.017	0.24	0	1.294	0.17	0	0	0	0	1.335	0.76	0	0	0	0	0	0	0.408	1.336	0	0	0	0	0	0	1.574	0.202	0.824	0.22	3.903	0	1.052	1.857	0	0	1.133	0.637	0.233	0.947	0.046	0	2.155	0	0.797	0	3.197	0	0.25	1.528	0.115	0	3.342	2.879	0	0	0	1.572	0.354	0.76	0	1.867	5.044	0	0	0.109	0	0.697	0	0	0	1.227	14.674
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0	0	0	0	0	0	0	0	0	0.523	0	0	0	0	0	0.209	0	0	0	0.323	0.14	0	0	0.602	0	0	0	0	0	0	0	0	1.568	0	0	0	0	1.517	0	0	0	0	0	0	0	0	4.966	0	0	0	6.404	0	0	0	0	0	0	0	0	6.398	0	0	1.369	0	0	0	0	0	0.926	0	0	0	0	0	0	0	0.046	0	0.785	0	0	0	0.518	0	0.179	0	0.152	0	3.248	0	0	0	0	0	0	0	0	0.497	0.208	0	0	0	0	0	0	0.306	0	0	0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0	0	0	0	0	0	0	0	0	0.523	0	0	0	0	0	0.209	0	0	0	0.323	0.14	0	0	0.602	0	0	0	0	0	0	0	0	1.568	0	0	0	0	1.517	0	0	0	0	0	0	0	0	4.966	0	0	0	6.404	0	0	0	0	0	0	0	0	6.398	0	0	1.369	0	0	0	0	0	0.926	0	0	0	0	0	0	0	0.046	0	0.785	0	0	0	0.518	0	0.179	0	0.152	0	3.248	0	0	0	0	0	0	0	0	0.497	0.208	0	0	0	0	0	0	0.306	0	0	0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0	0	0	0	0	0	0	0	0	0.523	0	0	0	0	0	0.209	0	0	0	0.323	0.14	0	0	0.602	0	0	0	0	0	0	0	0	1.568	0	0	0	0	1.517	0	0	0	0	0	0	0	0	4.966	0	0	0	6.404	0	0	0	0	0	0	0	0	6.398	0	0	1.369	0	0	0	0	0	0.926	0	0	0	0	0	0	0	0.046	0	0.785	0	0	0	0.518	0	0.179	0	0.152	0	3.248	0	0	0	0	0	0	0	0	0.497	0.208	0	0	0	0	0	0	0.306	0	0	0
GPI	P06744	False	G6PI_HUMAN		CPI-SS0B1AB068C	0	0	0.214	0	0.255	0.284	0.165	0.312	0	0.379	0	0	0	1.018	0	0.553	0.397	0.728	0.129	0.648	0.131	0	0	0.936	0	0	3.246	0.165	0	0	0	0	0	0.06	0	0	6.192	0	0	0	1.028	0.089	0	0	0.943	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0.205	0.412	0.129	0.845	0	0	0	0	0	0	0	0	1.902	0.247	0.235	0.145	0	0.466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0.518	0.76	0	0	1.724	0	0	0.437	0	0	0	0	0	0	0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	26.266	0	0	0	17.531	11.862	5.646	5.575	0	0	0	14.837	0	0	0.151	0	10.46	9.269	3.126	0.434	0.14	78.504	0	0.98	0	0	0	0.465	0	1.356	0	0	0	16.434	7.357	5.747	0	0	0.261	0.558	0	7.082	6.884	2.758	5.456	0	0	0	9.629	0	0	141.093	0	0.729	14.786	7.076	2.713	27.958	0	0	0.21	0.205	0	5.102	4.428	2.991	4.755	0	0	0	1.07	1.314	5.325	2.233	16.193	11.505	4.044	0	0	99.326	0	0	0	0	13.458	13.198	0.619	0	0	0	47.244	0	0	3.254	8.943	8.736	0	0	0	25.729	0	0	13.089	2.787	0	1.106	0	0	0
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	0	0	0.43	1.451	0.36	0.554	0.512	1.714	0	0.423	1.016	0	0	1.148	0.615	0.177	0.556	0	0.316	1.172	1.483	0	0	0	0	0	0	0	0	0	0	0	1.568	1.579	0	0.586	6.548	0.758	0.452	0	0	1.189	0	0.126	1.313	0.604	0	0	0	0	0	0	0	0	1.811	0	0	0	0	0	0.014	1.128	0	1.655	0	0	0	0.652	0.34	3.002	0.968	0.376	0.557	1.786	0.788	0.872	1.407	0	0.665	0	0.608	0.451	0	0	0.766	0	0.2	0	0.431	0	0	1.1	0	0.135	0	0.626	0	0	0	0	0	0.328	0	0	0	0.735	0	0	0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS06F83AE58	0	0	0	0	0.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0BDC04683	0	0	0	0	0.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561	0	0.677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0.205	0	0	0	0	0	0	0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0	0	0	0	1.735	0	1.017	1.742	1.132	0.12	0	0	0	0	2.016	0.068	0.412	0	0.457	0.088	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0	0	0	0	0	0.292	0	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0.513	2.382	1.621	0	0	0	0	0.166	0	0.515	3.903	0	0	0	0	0	0	0	1.24	0.237	1.279	0	0.191	0	0	0	0	0	0.274	0	0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306	0	0	0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0	0	0	0	1.735	0	1.017	1.742	1.132	0.12	0	0	0	0	2.016	0.068	0.412	0	0.457	0.088	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0	0	0	0	0	0.292	0	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0.513	2.382	1.621	0	0	0	0	0.166	0	0.515	3.903	0	0	0	0	0	0	0	1.24	0.237	1.279	0	0.191	0	0	0	0	0	0.274	0	0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306	0	0	0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0	0	0	0	1.735	0	1.017	1.742	1.132	0.12	0	0	0	0	2.016	0.068	0.412	0	0.457	0.088	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0	0	0	0	0	0.292	0	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0.513	2.382	1.621	0	0	0	0	0.166	0	0.515	3.903	0	0	0	0	0	0	0	1.24	0.237	1.279	0	0.191	0	0	0	0	0	0.274	0	0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306	0	0	0
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0	0	0	0	0.025	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406	0	0	0	0	0	0	0	0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0	0	0	0	0.025	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406	0	0	0	0	0	0	0	0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0	0	0	0	0.025	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406	0	0	0	0	0	0	0	0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0	0	0	0	0.025	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406	0	0	0	0	0	0	0	0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0	0	0	0	0.096	0.282	0.174	0	0	0	0	0	1.889	0	0.273	0	0.113	0	0.076	0	0	0	0	0	0	0	0	0	0	0	0	1.992	0	0	0	0	0	0.758	0	0	0	0	0	0.201	0.571	0	0	0	0	0	0	0	0	0	0	0	0	2.382	0	0	0.314	0	0	0	0	0.11	0	0	0	0	0	0.376	0.288	0	0.076	0.108	0.154	0	0.063	0	0	0	0	0	0.065	0	0.1	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0.239	10.438	0	0	0	0	0	0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0	0	0	0	0.096	0.282	0.174	0	0	0	0	0	1.889	0	0.273	0	0.113	0	0.076	0	0	0	0	0	0	0	0	0	0	0	0	1.992	0	0	0	0	0	0.758	0	0	0	0	0	0.201	0.571	0	0	0	0	0	0	0	0	0	0	0	0	2.382	0	0	0.314	0	0	0	0	0.11	0	0	0	0	0	0.376	0.288	0	0.076	0.108	0.154	0	0.063	0	0	0	0	0	0.065	0	0.1	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0.239	10.438	0	0	0	0	0	0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0	0	0	0	0.096	0.282	0.174	0	0	0	0	0	1.889	0	0.273	0	0.113	0	0.076	0	0	0	0	0	0	0	0	0	0	0	0	1.992	0	0	0	0	0	0.758	0	0	0	0	0	0.201	0.571	0	0	0	0	0	0	0	0	0	0	0	0	2.382	0	0	0.314	0	0	0	0	0.11	0	0	0	0	0	0.376	0.288	0	0.076	0.108	0.154	0	0.063	0	0	0	0	0	0.065	0	0.1	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0.239	10.438	0	0	0	0	0	0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0	0	0	0	0.096	0.282	0.174	0	0	0	0	0	1.889	0	0.273	0	0.113	0	0.076	0	0	0	0	0	0	0	0	0	0	0	0	1.992	0	0	0	0	0	0.758	0	0	0	0	0	0.201	0.571	0	0	0	0	0	0	0	0	0	0	0	0	2.382	0	0	0.314	0	0	0	0	0.11	0	0	0	0	0	0.376	0.288	0	0.076	0.108	0.154	0	0.063	0	0	0	0	0	0.065	0	0.1	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0.239	10.438	0	0	0	0	0	0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
