gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC00EA503F2	CALCRL	0.0	0.0	0.019	0.0	0.267	0.222	0.435	0.0	0.0	0.028	0.0	0.077	0.067	0.0	0.154	0.143	0.133	0.0	0.018	0.0	0.017	0.0	0.05	0.045	0.0	1.0	0.036	0.043	0.141	0.019	0.032	0.0	0.17	0.204	0.192	0.01	0.0	0.071	0.048	0.071	0.027	0.318
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC02CD655EB	CALCRL	0.0	0.0	0.019	0.0	0.267	0.222	0.435	0.0	0.0	0.028	0.0	0.077	0.067	0.0	0.154	0.143	0.133	0.0	0.018	0.0	0.017	0.0	0.05	0.045	0.0	1.0	0.036	0.043	0.141	0.019	0.032	0.0	0.17	0.204	0.192	0.01	0.0	0.071	0.048	0.071	0.027	0.318
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	CALCRL	0.0	0.0	0.019	0.0	0.533	0.333	0.435	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.007	0.0	0.004	0.0	0.0	0.0	0.0	1.0	0.036	0.007	0.022	0.01	0.0	0.0	0.17	0.182	0.192	0.01	0.0	0.0	0.048	0.143	0.0	0.059
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC063148F3A	CALCRL	0.0	0.0	0.0	0.0	0.067	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	CALCRL	0.0	0.0	0.0	0.0	0.067	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC063148F3A	GPER1	0.0	0.0	0.0	0.0	0.067	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	GPER1	0.0	0.0	0.0	0.0	0.067	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	RXRA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.154	0.143	0.081	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC039D8C2A7	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	CRABP2	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	CRABP2	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC0BD81688E	CRABP2	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	CRABP2	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	CRABP2	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	RXRB	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	RXRB	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	RXRB	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.136	0.059	0.1	0.194	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.154	0.143	0.027	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RXRB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RXRB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	RXRB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.053	0.036	0.115	0.071	0.027	0.041
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	RARA	0.0	0.0	0.132	0.042	0.067	0.0	0.029	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.013	0.029	0.05	0.06	0.0	0.0	0.006	0.007	0.022	0.0	0.0	0.0	0.041	0.036	0.031	0.01	0.0	0.036	0.115	0.071	0.027	0.041
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC039D8C2A7	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.231	0.0	0.0	0.047
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	RARB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.017	0.029	0.0	0.015	0.0	0.0	0.006	0.0	0.022	0.0	0.0	0.0	0.041	0.027	0.0	0.0	0.0	0.0	0.154	0.0	0.0	0.047
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	RARG	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	RARG	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC0BD81688E	RARG	0.0	0.0	0.019	0.0	0.0	0.0	0.029	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.051	0.0	0.0	0.045	0.0	0.0	0.006	0.007	0.011	0.0	0.0	0.0	0.041	0.022	0.031	0.01	0.0	0.036	0.096	0.0	0.0	0.047
RET	P07949	True	RET_HUMAN	RET_receptor_1	CPI-SC08032972C	RET	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.006
RET	P07949	True	RET_HUMAN	RET_receptor_1	CPI-SC0BDF87EA3	RET	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.006
RET	P07949	True	RET_HUMAN	RET_receptor_2	CPI-SC060C69786	RET	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET_receptor_3	CPI-SC03B346136	RET	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET_receptor_1	CPI-SC08032972C	GFRA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.006
GFRA1	P56159	True	GFRA1_HUMAN	RET_receptor_1	CPI-SC0BDF87EA3	GFRA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.006
GFRA2	O00451	True	GFRA2_HUMAN	RET_receptor_2	CPI-SC060C69786	GFRA2	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
