gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
EDNRB	P24530	False	EDNRB_HUMAN		CPI-SS09B92F236	EDNRB	0.0	0.0	0.398	0.279	0.107	0.31	0.184	0.572	0.0	0.065	0.068	0.0	0.053	0.064	0.054	0.379	0.484	0.0	0.059	0.0	0.052	0.19	0.0	0.089	0.0	0.0	0.16	0.043	0.096	0.054	0.022	0.039	0.173	0.403	0.62	0.009	0.0	0.271	0.148	0.729	0.653	0.117
EDNRB	P24530	False	EDNRB_HUMAN		CPI-SS0CA5B3B8E	EDNRB	0.0	0.0	0.398	0.279	0.107	0.31	0.184	0.572	0.0	0.065	0.068	0.0	0.053	0.064	0.054	0.379	0.484	0.0	0.059	0.0	0.052	0.19	0.0	0.089	0.0	0.0	0.16	0.043	0.096	0.054	0.022	0.039	0.173	0.403	0.62	0.009	0.0	0.271	0.148	0.729	0.653	0.117
EDNRB	P24530	False	EDNRB_HUMAN		CPI-SS0696491A3	EDNRB	0.0	0.0	0.398	0.279	0.107	0.31	0.184	0.572	0.0	0.065	0.068	0.0	0.053	0.064	0.054	0.379	0.484	0.0	0.059	0.0	0.052	0.19	0.0	0.089	0.0	0.0	0.16	0.043	0.096	0.054	0.022	0.039	0.173	0.403	0.62	0.009	0.0	0.271	0.148	0.729	0.653	0.117
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	EPHA1	0.0	0.0	0.006	0.068	0.0	0.0	0.002	0.03	0.0	0.0	0.067	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.012	0.0	0.007	0.0	0.0	0.008	0.01	0.0	0.004	0.058	0.097	0.0	0.004	0.0	0.065	0.0	0.201	0.007	0.0	0.0	0.002
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	EPHA1	0.0	0.0	0.006	0.068	0.0	0.0	0.002	0.03	0.0	0.0	0.067	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.012	0.0	0.007	0.0	0.0	0.008	0.01	0.0	0.004	0.058	0.097	0.0	0.004	0.0	0.065	0.0	0.201	0.007	0.0	0.0	0.002
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0222DF7B4	EPHA1	0.0	0.0	0.006	0.068	0.0	0.0	0.002	0.03	0.0	0.0	0.067	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.012	0.0	0.007	0.0	0.0	0.008	0.01	0.0	0.004	0.058	0.097	0.0	0.004	0.0	0.065	0.0	0.201	0.007	0.0	0.0	0.002
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05BB5902B	EPHA1	0.0	0.0	0.006	0.068	0.0	0.0	0.002	0.03	0.0	0.0	0.067	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.012	0.0	0.007	0.0	0.0	0.008	0.01	0.0	0.004	0.058	0.097	0.0	0.004	0.0	0.065	0.0	0.201	0.007	0.0	0.0	0.002
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS04E33D0FB	EPHA1	0.0	0.0	0.006	0.068	0.0	0.0	0.002	0.03	0.0	0.0	0.067	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.008	0.012	0.0	0.007	0.0	0.0	0.008	0.01	0.0	0.004	0.058	0.097	0.0	0.004	0.0	0.065	0.0	0.201	0.007	0.0	0.0	0.002
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0CBCBBA83	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0475BE8ED	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09587DA63	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0087A3F67	EPHA2	0.0	0.0	0.0	0.0	0.008	0.085	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.048	0.062	0.0	0.007	0.0	0.029	0.036	0.012	0.027	0.0	0.0	0.086	0.0	0.007	0.004	0.0	0.0	0.002	0.022	0.007	0.0	0.0	0.016	0.0	0.0	0.0	0.011
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	EPHA3	0.0	0.0	0.0	0.05	0.131	0.095	0.124	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.06	0.18	0.383	0.0	0.02	0.0	0.006	0.052	0.0	0.005	0.0	0.0	0.017	0.006	0.055	0.029	0.006	0.0	0.138	0.025	0.004	0.0	0.0	0.013	0.432	0.491	0.035	0.143
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	EPHA3	0.0	0.0	0.0	0.05	0.131	0.095	0.124	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.06	0.18	0.383	0.0	0.02	0.0	0.006	0.052	0.0	0.005	0.0	0.0	0.017	0.006	0.055	0.029	0.006	0.0	0.138	0.025	0.004	0.0	0.0	0.013	0.432	0.491	0.035	0.143
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0EF309375	EPHA3	0.0	0.0	0.0	0.05	0.131	0.095	0.124	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.06	0.18	0.383	0.0	0.02	0.0	0.006	0.052	0.0	0.005	0.0	0.0	0.017	0.006	0.055	0.029	0.006	0.0	0.138	0.025	0.004	0.0	0.0	0.013	0.432	0.491	0.035	0.143
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0D1D8FF06	EPHA3	0.0	0.0	0.0	0.05	0.131	0.095	0.124	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.06	0.18	0.383	0.0	0.02	0.0	0.006	0.052	0.0	0.005	0.0	0.0	0.017	0.006	0.055	0.029	0.006	0.0	0.138	0.025	0.004	0.0	0.0	0.013	0.432	0.491	0.035	0.143
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C70ADA28	EPHA3	0.0	0.0	0.0	0.05	0.131	0.095	0.124	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.06	0.18	0.383	0.0	0.02	0.0	0.006	0.052	0.0	0.005	0.0	0.0	0.017	0.006	0.055	0.029	0.006	0.0	0.138	0.025	0.004	0.0	0.0	0.013	0.432	0.491	0.035	0.143
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS03446CB39	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS084B1ED25	EPHA4	0.0	0.0	0.0	0.0	0.129	0.0	0.326	0.0	0.0	0.008	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.427	0.007	0.0	0.009	0.0	0.006	0.048	0.016	0.015	0.001	0.013	0.0	0.0	0.011	0.0	0.0	0.073
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	EPHA5	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.008	0.0	0.0	0.0	0.009	0.004	0.004	0.014	0.0	0.0	0.009	0.0	0.0	0.038
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	EPHA5	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.008	0.0	0.0	0.0	0.009	0.004	0.004	0.014	0.0	0.0	0.009	0.0	0.0	0.038
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	EPHA5	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.008	0.0	0.0	0.0	0.009	0.004	0.004	0.014	0.0	0.0	0.009	0.0	0.0	0.038
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	EPHA5	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.008	0.0	0.0	0.0	0.009	0.004	0.004	0.014	0.0	0.0	0.009	0.0	0.0	0.038
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	EPHA5	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.008	0.0	0.0	0.0	0.009	0.004	0.004	0.014	0.0	0.0	0.009	0.0	0.0	0.038
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	EPHA7	0.0	0.0	0.0	0.0	0.0	0.014	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.103	0.122	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	EPHA7	0.0	0.0	0.0	0.0	0.0	0.014	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.103	0.122	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	EPHA7	0.0	0.0	0.0	0.0	0.0	0.014	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.103	0.122	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	EPHA7	0.0	0.0	0.0	0.0	0.0	0.014	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.103	0.122	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	EPHA7	0.0	0.0	0.0	0.0	0.0	0.014	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.014	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.103	0.122	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS068ACD209	EPHB2	0.0	0.0	0.084	0.231	0.008	0.12	0.052	1.129	0.0	0.111	0.0	0.085	0.017	0.012	0.0	0.0	0.0	0.0	0.1	0.0	0.005	0.066	0.0	0.026	0.0	0.0	0.085	0.111	0.167	0.013	0.0	0.0	0.034	0.006	0.0	0.014	0.0	0.611	0.018	0.0	0.79	0.072
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS06E797E50	EPHB2	0.0	0.0	0.084	0.231	0.008	0.12	0.052	1.129	0.0	0.111	0.0	0.085	0.017	0.012	0.0	0.0	0.0	0.0	0.1	0.0	0.005	0.066	0.0	0.026	0.0	0.0	0.085	0.111	0.167	0.013	0.0	0.0	0.034	0.006	0.0	0.014	0.0	0.611	0.018	0.0	0.79	0.072
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECC9DF3E	EPHB2	0.0	0.0	0.084	0.231	0.008	0.12	0.052	1.129	0.0	0.111	0.0	0.085	0.017	0.012	0.0	0.0	0.0	0.0	0.1	0.0	0.005	0.066	0.0	0.026	0.0	0.0	0.085	0.111	0.167	0.013	0.0	0.0	0.034	0.006	0.0	0.014	0.0	0.611	0.018	0.0	0.79	0.072
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECCB4382	EPHB2	0.0	0.0	0.084	0.231	0.008	0.12	0.052	1.129	0.0	0.111	0.0	0.085	0.017	0.012	0.0	0.0	0.0	0.0	0.1	0.0	0.005	0.066	0.0	0.026	0.0	0.0	0.085	0.111	0.167	0.013	0.0	0.0	0.034	0.006	0.0	0.014	0.0	0.611	0.018	0.0	0.79	0.072
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS03C7D1520	EPHB1	0.0	0.0	0.002	0.0	0.015	0.348	0.046	0.0	0.0	0.016	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.518	0.007	0.0	0.007	0.019	0.0	0.0	0.0	0.0	0.009	0.011	0.019	0.008	0.0	0.0	0.021	0.013	0.0	0.014	0.0	0.019	0.01	0.0	0.018	0.229
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	EPHB1	0.0	0.0	0.002	0.0	0.015	0.348	0.046	0.0	0.0	0.016	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.518	0.007	0.0	0.007	0.019	0.0	0.0	0.0	0.0	0.009	0.011	0.019	0.008	0.0	0.0	0.021	0.013	0.0	0.014	0.0	0.019	0.01	0.0	0.018	0.229
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0CE96B837	EPHB1	0.0	0.0	0.002	0.0	0.015	0.348	0.046	0.0	0.0	0.016	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.518	0.007	0.0	0.007	0.019	0.0	0.0	0.0	0.0	0.009	0.011	0.019	0.008	0.0	0.0	0.021	0.013	0.0	0.014	0.0	0.019	0.01	0.0	0.018	0.229
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0C2003B74	EPHB3	0.0	0.0	0.052	0.162	0.008	0.0	0.009	0.091	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.018	0.0	0.03	0.043	0.059	0.027	0.0	0.0	0.019	0.0	0.025	0.036	0.035	0.0	0.005	0.012	0.007	0.0	0.0	0.17	0.05	0.035	0.144	0.008
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	EPHB3	0.0	0.0	0.052	0.162	0.008	0.0	0.009	0.091	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.018	0.0	0.03	0.043	0.059	0.027	0.0	0.0	0.019	0.0	0.025	0.036	0.035	0.0	0.005	0.012	0.007	0.0	0.0	0.17	0.05	0.035	0.144	0.008
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS01BBAD475	EPHB3	0.0	0.0	0.052	0.162	0.008	0.0	0.009	0.091	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.018	0.0	0.03	0.043	0.059	0.027	0.0	0.0	0.019	0.0	0.025	0.036	0.035	0.0	0.005	0.012	0.007	0.0	0.0	0.17	0.05	0.035	0.144	0.008
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS09D9D6811	EPHB4	0.0	0.0	0.015	0.018	0.136	0.122	0.245	0.029	0.0	0.008	0.0	0.085	0.0	0.0	0.0	0.0	0.099	0.0	0.272	0.0	0.286	0.177	0.704	0.208	0.0	0.587	0.044	0.021	0.024	0.004	0.006	0.039	0.056	0.045	0.017	0.0	0.0	0.021	0.087	0.1	0.0	0.112
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	EPHB4	0.0	0.0	0.015	0.018	0.136	0.122	0.245	0.029	0.0	0.008	0.0	0.085	0.0	0.0	0.0	0.0	0.099	0.0	0.272	0.0	0.286	0.177	0.704	0.208	0.0	0.587	0.044	0.021	0.024	0.004	0.006	0.039	0.056	0.045	0.017	0.0	0.0	0.021	0.087	0.1	0.0	0.112
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F6AA700E	EPHB4	0.0	0.0	0.015	0.018	0.136	0.122	0.245	0.029	0.0	0.008	0.0	0.085	0.0	0.0	0.0	0.0	0.099	0.0	0.272	0.0	0.286	0.177	0.704	0.208	0.0	0.587	0.044	0.021	0.024	0.004	0.006	0.039	0.056	0.045	0.017	0.0	0.0	0.021	0.087	0.1	0.0	0.112
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS040D3C47C	EPHB6	0.0	0.096	0.0	0.0	0.072	0.0	0.002	0.0	0.0	0.0	0.0	0.031	0.015	0.0	0.054	0.301	0.289	0.0	0.056	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.039	0.0	0.011	0.0	0.02	0.025	0.025	0.017	0.035	0.0	0.0	0.0	0.0	0.0	0.016
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS05ABE6795	EPHB6	0.0	0.096	0.0	0.0	0.072	0.0	0.002	0.0	0.0	0.0	0.0	0.031	0.015	0.0	0.054	0.301	0.289	0.0	0.056	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.039	0.0	0.011	0.0	0.02	0.025	0.025	0.017	0.035	0.0	0.0	0.0	0.0	0.0	0.016
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0A39F4895	EPHB6	0.0	0.096	0.0	0.0	0.072	0.0	0.002	0.0	0.0	0.0	0.0	0.031	0.015	0.0	0.054	0.301	0.289	0.0	0.056	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.039	0.0	0.011	0.0	0.02	0.025	0.025	0.017	0.035	0.0	0.0	0.0	0.0	0.0	0.016
EGFR	P00533	False	EGFR_HUMAN		CPI-SS052119104	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0CC966B71	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS09947DDD9	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS060790CF0	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS09B2ACA25	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
EGFR	P00533	False	EGFR_HUMAN		CPI-SS07E5C3060	EGFR	0.0	0.0	0.287	0.414	0.091	0.228	0.221	1.271	0.0	0.299	0.091	0.138	0.064	0.016	0.105	0.26	0.482	0.0	1.484	0.0	1.572	1.02	1.147	1.122	0.0	0.236	0.297	0.067	0.148	0.049	0.057	0.0	0.409	0.651	0.466	0.027	0.0	0.214	0.124	0.07	1.104	0.446
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS05A6C9EC5	ERBB3	0.139	0.0	0.216	0.264	0.0	0.0	0.0	0.095	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.154	0.218	0.174	0.112	0.0	0.0	0.21	0.002	0.0	0.019	0.0	0.0	0.027	0.043	0.041	0.0	0.0	0.168	0.007	0.0	0.338	0.016
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS02B906C26	ERBB3	0.139	0.0	0.216	0.264	0.0	0.0	0.0	0.095	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.154	0.218	0.174	0.112	0.0	0.0	0.21	0.002	0.0	0.019	0.0	0.0	0.027	0.043	0.041	0.0	0.0	0.168	0.007	0.0	0.338	0.016
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	ERBB3	0.139	0.0	0.216	0.264	0.0	0.0	0.0	0.095	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.154	0.218	0.174	0.112	0.0	0.0	0.21	0.002	0.0	0.019	0.0	0.0	0.027	0.043	0.041	0.0	0.0	0.168	0.007	0.0	0.338	0.016
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	ERBB4	0.0	0.0	0.01	0.005	0.0	0.0	0.032	0.021	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.03	0.0	0.037	0.01	0.0	1.053	0.033	0.003	0.0	0.011	0.014	0.0	0.013	0.004	0.0	0.0	0.0	0.426	0.015	0.0	0.057	0.033
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	ERBB4	0.0	0.0	0.01	0.005	0.0	0.0	0.032	0.021	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.03	0.0	0.037	0.01	0.0	1.053	0.033	0.003	0.0	0.011	0.014	0.0	0.013	0.004	0.0	0.0	0.0	0.426	0.015	0.0	0.057	0.033
